Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2015-02-13,140.98708016,139.71942448000001,138.897429,140.92765880000002,5604.0,529936.0
2015-02-17,140.34334876,138.897429,138.43196168,139.56096752,6942.0,705486.0
2015-02-18,140.49190216000002,140.41267368,137.93678368,138.81820051999998,8568.0,826279.0
2015-02-19,139.82836364,137.13459532,136.75826004,139.82836364,9795.0,920657.0
2015-02-20,138.76868272000002,138.02591572,136.51067104,136.85729564,7760.0,834176.0
2015-02-23,139.57087108000002,139.57087108000002,137.68919468,138.77858627999998,7350.0,858295.0
2015-02-24,139.28366784,136.92662056,136.18385356,138.8479112,6763.0,606864.0
2015-02-25,138.31311896,136.33240696,136.14423932,137.25343804,6708.0,785856.0
2015-02-26,136.44134612000002,134.91619788,134.81716228,136.1244322,8578.0,886333.0
2015-02-27,136.51067104,136.08481796,134.26256292,135.05484772,6274.0,774273.0
2015-03-02,138.54090083999998,137.42179855999998,136.37202119999998,136.41163544,6832.0,792830.0
2015-03-03,137.98630148,137.41189500000002,136.26308204,137.35247364,6126.0,586906.0
2015-03-04,137.32276296,135.9758788,135.63915776000002,137.2633416,6154.0,792400.0
2015-03-05,138.6003222,137.68919468,136.57009240000002,136.57009240000002,8258.0,810122.0
2015-03-06,135.8768432,132.52943992,132.35117584,134.43092344000002,11204.0,1181259.0
2015-03-09,133.945649,133.63863864,132.56905416,132.96519655999998,8144.0,730711.0
2015-03-10,134.42101988,133.450471,133.23259268,133.51979592,8664.0,777900.0
2015-03-11,134.193238,133.28211048000003,132.98500368,133.78719204,6677.0,672391.0
2015-03-12,136.31259984,136.01549304,134.10410596,134.18333444,7698.0,839318.0
2015-03-13,136.50076748,134.66860888,134.2826671468,135.39156876,9726.0,1046403.0
2015-03-16,137.37228076000002,135.926361,135.29253316,135.54012216,9526.0,1044034.0
2015-03-17,136.53047816,136.18385356,135.08455840000002,135.36185808000002,6760.0,563754.0
2015-03-18,140.36315588,139.76894228,135.75800048000002,135.84713252,10955.0,906676.0
2015-03-19,140.53151640000002,139.7887494,138.90733256,139.63029244,8449.0,691153.0
2015-03-20,143.56200576,143.33422388,139.640196,139.66000312,8898.0,1057116.0
2015-03-23,144.4929404,143.34412744000002,142.363675,143.0074064,7999.0,775753.0
2015-03-24,143.77493230000002,142.59145687999998,142.05666464,142.92817792,6765.0,619115.0
2015-03-25,143.30946498,139.79865296,139.48173904,142.60136044,8779.0,957055.0
2015-03-26,140.1848918,139.05588596,138.6993578,139.17472868000002,8070.0,615805.0
2015-03-27,139.77884584,138.46167236,137.7585196,138.71916492,8275.0,989119.0
2015-03-30,140.89794812000002,140.878141,138.63993644,139.12521088,7618.0,675547.0
2015-03-31,140.85833388,139.12521088,138.82810408,140.52161284,7381.0,943698.0
2015-04-01,139.87788144,138.36263676000002,137.5109306,139.12521088,8705.0,857034.0
2015-04-02,140.173997884,139.57087108000002,138.14475844,138.14475844,7291.0,567044.0
2015-04-06,141.71004004,140.79891252,139.640196,139.87788144,5591.0,443495.0
2015-04-07,140.69987692,138.16456556,138.16456556,140.62064844000002,7649.0,811311.0
2015-04-08,139.27376428,138.36263676000002,138.02591572,138.44186524,5949.0,466862.0
2015-04-09,138.04572284,136.0253966,135.58963996,138.03581928,8658.0,838843.0
2015-04-10,137.77832672,136.25317848,135.66886844,136.26308204,5657.0,425880.0
